ID,Product Name,Description,Price,Supplier Name,Supplier Contact,Category Name,Category Description,Image,Amount
333,Basic Product,Standard quality product with good value for money.,9.16,Tata Enterprises,support@tataenterprises.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/333/400/300,6265.44
333,Basic Product,Standard quality product with good value for money.,9.16,Infosys Solutions,support@infosyssolutions.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/333/400/300,6265.44
333,Basic Product,Standard quality product with good value for money.,9.16,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/333/400/300,6265.44
334,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,664.74,Reliance Industries,support@relianceindustries.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/334/400/300,402167.70
335,Dried Fruits,100% natural ingredients. No artificial preservatives.,5.98,Tata Enterprises,support@tataenterprises.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/335/400/300,920.92
335,Dried Fruits,100% natural ingredients. No artificial preservatives.,5.98,Infosys Solutions,support@infosyssolutions.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/335/400/300,920.92
335,Dried Fruits,100% natural ingredients. No artificial preservatives.,5.98,Bharti Airtel,support@bhartiairtel.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/335/400/300,920.92
336,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,1484.05,Mahindra Supplies,support@mahindrasupplies.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/336/400/300,408113.75
336,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,1484.05,Asian Paints,support@asianpaints.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/336/400/300,408113.75
337,Dried Fruits,100% natural ingredients. No artificial preservatives.,4.25,Tata Enterprises,support@tataenterprises.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/337/400/300,816.00
337,Dried Fruits,100% natural ingredients. No artificial preservatives.,4.25,Bharti Airtel,support@bhartiairtel.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/337/400/300,816.00
338,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,1226.20,Reliance Industries,support@relianceindustries.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/338/400/300,1167342.40
338,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,1226.20,Infosys Solutions,support@infosyssolutions.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/338/400/300,1167342.40
338,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,1226.20,Dabur India,support@daburindia.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/338/400/300,1167342.40
339,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.68,Reliance Industries,support@relianceindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/339/400/300,980.84
339,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.68,Infosys Solutions,support@infosyssolutions.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/339/400/300,980.84
339,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.68,Hindustan Unilever,support@hindustanunilever.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/339/400/300,980.84
340,Basic Product,Standard quality product with good value for money.,8.88,Tata Enterprises,support@tataenterprises.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/340/400/300,6482.40
340,Basic Product,Standard quality product with good value for money.,8.88,Wipro Limited,support@wiprolimited.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/340/400/300,6482.40
340,Basic Product,Standard quality product with good value for money.,8.88,Asian Paints,support@asianpaints.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/340/400/300,6482.40
341,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,932.84,Bajaj Electronics,support@bajajelectronics.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/341/400/300,46642.00
341,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,932.84,Asian Paints,support@asianpaints.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/341/400/300,46642.00
341,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,932.84,Bharti Airtel,support@bhartiairtel.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/341/400/300,46642.00
342,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.24,Reliance Industries,support@relianceindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/342/400/300,6476.64
342,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.24,Mahindra Supplies,support@mahindrasupplies.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/342/400/300,6476.64
342,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.24,Bharti Airtel,support@bhartiairtel.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/342/400/300,6476.64
343,Basic Product,Standard quality product with good value for money.,9.15,Wipro Limited,support@wiprolimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/343/400/300,2095.35
343,Basic Product,Standard quality product with good value for money.,9.15,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/343/400/300,2095.35
343,Basic Product,Standard quality product with good value for money.,9.15,Bharti Airtel,support@bhartiairtel.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/343/400/300,2095.35
344,Basic Product,Standard quality product with good value for money.,2.23,Tata Enterprises,support@tataenterprises.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/344/400/300,1873.20
344,Basic Product,Standard quality product with good value for money.,2.23,Wipro Limited,support@wiprolimited.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/344/400/300,1873.20
344,Basic Product,Standard quality product with good value for money.,2.23,HCL Technologies,support@hcltechnologies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/344/400/300,1873.20
345,Basic Product,Standard quality product with good value for money.,8.55,Godrej Industries,support@godrejindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/345/400/300,4180.95
345,Basic Product,Standard quality product with good value for money.,8.55,Asian Paints,support@asianpaints.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/345/400/300,4180.95
345,Basic Product,Standard quality product with good value for money.,8.55,Bharti Airtel,support@bhartiairtel.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/345/400/300,4180.95
346,Basic Product,Standard quality product with good value for money.,2.33,Birla Corporation,support@birlacorporation.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/346/400/300,731.62
346,Basic Product,Standard quality product with good value for money.,2.33,Mahindra Supplies,support@mahindrasupplies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/346/400/300,731.62
346,Basic Product,Standard quality product with good value for money.,2.33,Infosys Solutions,support@infosyssolutions.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/346/400/300,731.62
347,Generic Item,Standard quality product with good value for money.,8.49,Godrej Industries,support@godrejindustries.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/347/400/300,5628.87
347,Generic Item,Standard quality product with good value for money.,8.49,ITC Limited,support@itclimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/347/400/300,5628.87
348,Generic Item,Standard quality product with good value for money.,1.17,Infosys Solutions,support@infosyssolutions.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/348/400/300,294.84
348,Generic Item,Standard quality product with good value for money.,1.17,Bajaj Electronics,support@bajajelectronics.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/348/400/300,294.84
349,Generic Item,Standard quality product with good value for money.,5.86,Tata Enterprises,support@tataenterprises.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/349/400/300,5367.76
350,Basic Product,Standard quality product with good value for money.,5.37,Wipro Limited,support@wiprolimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/350/400/300,5171.31
350,Basic Product,Standard quality product with good value for money.,5.37,HCL Technologies,support@hcltechnologies.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/350/400/300,5171.31
350,Basic Product,Standard quality product with good value for money.,5.37,Hindustan Unilever,support@hindustanunilever.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/350/400/300,5171.31
351,Generic Item,Standard quality product with good value for money.,5.14,Bharti Airtel,support@bhartiairtel.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/351/400/300,1177.06
352,Generic Item,Standard quality product with good value for money.,2.08,Birla Corporation,support@birlacorporation.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/352/400/300,224.64
352,Generic Item,Standard quality product with good value for money.,2.08,Mahindra Supplies,support@mahindrasupplies.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/352/400/300,224.64
352,Generic Item,Standard quality product with good value for money.,2.08,ITC Limited,support@itclimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/352/400/300,224.64
353,Basic Product,Standard quality product with good value for money.,4.38,Bharti Airtel,support@bhartiairtel.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/353/400/300,2299.50
